packet_size,flow_duration,request_frequency,token_entropy,geo_velocity,trust_score,label
194.0,3.0325939556406856,7,7.232463781282543,13.191652738304498,74.0,0
423.0,2.8578025181401205,9,7.269269303517427,3.317372222000201,97.0,0
366.0,3.471378842431662,3,7.627698238663903,10.471845316813608,85.0,0
606.0,0.6053017428174183,7,7.569975003081622,32.428833244027125,70.0,0
363.0,0.5038222421468372,9,7.099632765634042,0.8416759107937567,82.0,0
468.0,2.7133009311048912,6,7.551600017063819,1.7455129150735846,77.0,0
431.0,3.931917664474623,8,7.678469517005048,3.589814304856412,68.0,0
389.0,0.3162073489059622,10,7.785357003433042,8.25102695081998,65.0,0
1496.9665149144275,2.8075027594496067,5,7.286675860780861,34.61969313170683,95.0,1
470.0,3.595163077394333,6,7.418218634421817,19.100132033279426,78.0,0
518.0,1.2172128395537525,26,7.454185275314223,5.834832233046533,100.0,1
659.0,4.007877362015795,3,7.459083823636955,6.1092682991861205,65.0,0
504.0,2.3078394128009214,3,7.662030456998217,2.5862286066693683,90.0,0
379.0,1.277076553392305,7,7.192928258314843,2.027179936475855,100.0,1
1571.8893671143592,0.9589593947284812,6,7.56469034872665,15.336894269540256,96.0,1
362.0,1.4811979531128896,6,7.589429357372664,9.164720357499313,78.0,0
1304.0964649605191,1.3763279899183725,3,7.371823643796862,0.209777226833015,93.0,1
134.0,0.091438779571231,2,7.554596205927646,1.8168174700393207,100.0,1
640.0,1.1440886076814196,6,7.212944911773283,4.35724912954193,69.0,0
373.0,1.016815453082199,5,7.244147413847174,26.8343801920088,56.0,0
535.0,2.921211689695307,5,7.528432244777663,1.714467063313798,71.0,0
474.0,0.1082136818864901,4,7.522266876725775,4.3006921246464405,99.0,0
465.0,0.2546000701552181,2,7.478689038173592,29.46491093455094,68.0,0
290.0,5.582843367366904,4,7.73600477186636,1.9748770304998944,89.0,0
542.0,0.3252186255322207,1,7.157875940434652,6.278513540207062,74.0,0
448.0,5.917350042297536,4,7.542191667275213,13.018248040553049,81.0,0
341.0,0.3772851423327552,3,7.366201217241778,39.86583768576529,93.0,0
583.0,0.1289809921909441,6,7.971961068065128,17.72204019761252,90.0,0
483.0,10.007264835381154,5,7.857716092061911,22.227366836649235,77.0,0
462.0,0.5267126084645787,6,7.221936571036021,1.0235659809070554,85.0,0
359.0,0.2233663950082278,5,7.566607790791981,23.81599806363774,68.0,0
540.0,2.594169681049425,4,7.578515440589173,22.09183434979525,95.0,0
293.0,0.4013779637513437,7,7.4960523363534675,0.4365411521928398,76.0,0
360.0,0.3319927194687593,6,7.328608074349609,9.13466716904822,85.0,0
389.0,4.979083850744491,7,7.496263330531724,4.967966893492256,90.0,0
258.0,1.6084906967220332,10,7.797350351543619,14.097913488326345,71.0,0
454.0,0.8322770073982583,4,7.520131573180763,8.042422500342653,84.0,0
683.0,1.1648240918998571,5,7.508886576264372,14.345079890664865,82.0,0
672.0,0.1766793736044361,4,7.916395979190375,3.435514735893737,71.0,0
407.0,0.0444213245346358,6,7.398274822789516,31.08463316201536,47.0,0
1567.5135561348773,0.8887320209290387,7,7.749123370188408,7.505070790800219,77.0,1
455.0,1.1760510455605884,3,7.633567591298435,13.358491374503368,83.0,0
587.0,2.539164775128857,4,7.383395485459989,8.485030755522242,74.0,0
238.0,0.2727062609209192,5,7.477443496025177,1.3942692119621014,72.0,0
433.0,1.61711259698209,5,7.651691686425441,0.6251947677073999,80.0,0
632.0,9.160050446186672,9,7.157167069631302,3.938874102289412,91.0,0
641.0,0.8557796464999927,3,7.744176716758359,2.237422599367193,86.0,0
661.0,0.4950613316319142,3,7.778174867039364,4.897031394605967,54.0,0
538.0,2.709955004381437,4,7.787298184342343,20.887334655754778,92.0,0
398.0,1.2057531402948911,1,7.335929611352023,7.06906657988295,82.0,0
587.0,1.6676760645649042,4,7.704320069594078,2.765340910182901,70.0,0
714.0,1.671646139219077,1,7.20704663164984,1.5296262124787454,84.0,0
678.0,8.216066935031558,5,7.380033463977076,3.3974681904158484,77.0,0
213.0,0.0134250028368303,8,7.763930737525877,1.6194428333425677,84.0,0
515.0,0.7361311226041459,5,7.452408752138813,25.32670324984413,72.0,0
415.0,2.697196118225865,8,7.555493416360837,0.2413426303337884,75.0,0
700.0,1.4803697593381386,3,7.375287019185021,8.522064595585096,100.0,0
649.0,0.6445794163399452,3,7.746917907495719,5.559611017477952,73.0,0
949.0,2.1903967589905804,6,7.551543476549703,3.396218143228808,69.0,0
431.0,1.3323483240795484,10,7.57636049926297,5.8724792369257885,78.0,0
572.0,0.2779279673997734,5,7.068017285829771,46.77919467671849,79.0,0
334.0,0.0781470366971626,5,7.539948455611669,0.8741394619178482,78.0,0
525.0,0.2117106394100983,9,7.555119335436297,28.01050587235605,75.0,0
488.0,1.1132536104729591,5,7.309972557342724,22.882817105174546,92.0,0
315.0,4.8915431792169,25,7.501156381980206,13.753369793953611,75.0,1
287.0,0.1320096525595754,6,7.638206046832417,6.856780543552209,88.0,0
465.0,1.246769514791987,3,7.594279063210344,9.396082761431062,99.57605383701328,1
431.0,1.0883447438755156,5,7.511251965924156,4.25204887315891,65.0,0
1148.903219760556,0.0424564798075493,6,7.325615241916475,6.618002071598923,78.0,1
546.0,2.5146281104961283,3,7.600126701195752,5.957195668387779,68.0,0
636.0,0.4118301642650851,4,7.481738567352186,29.283651846180096,96.0,0
437.0,0.9324103222163784,8,7.688154730281548,3.69813650205527,91.0,0
311.0,0.2883661536490699,5,7.459021362272248,4.312251712113458,60.0,0
415.0,5.34715018638966,4,7.323616264450154,17.3006363357319,76.0,0
253.0,0.7939838856201004,2,7.475201138468324,6.3440252624318925,62.0,0
750.0,0.3471246099626892,5,7.362971023878833,25.04147271042264,61.0,0
525.0,3.445849985515131,7,7.378011150425765,11.744236131498305,74.0,0
699.0,2.077019484084901,27,7.453486076938279,2.83502854310587,79.0,1
698.0,0.7372899944067104,9,7.503298234800451,4.327473654572974,93.57605383701328,1
475.0,1.5451443610153317,9,7.3945717546548275,8.792113657145041,71.0,0
461.0,0.3281303000885305,7,7.714981417263053,14.141257004720336,85.0,0
728.0,3.511113025881986,7,7.525277766630375,11.9106627072094,92.0,0
484.0,3.890038651610716,0,7.432326477092968,22.708726495598448,92.0,0
541.0,3.63411997072884,4,7.533935100467093,7.603872494684623,80.0,0
1386.6551002093174,3.629969032958743,6,7.434257773192883,5.41414672844787,69.0,1
491.0,3.605652593981652,5,7.620193878014793,16.681394390721486,75.0,0
455.0,1.0009534448077315,3,7.554448190143573,3.476854749803788,98.57605383701328,1
574.0,1.4245422988732117,9,7.445964264819961,12.517841600128568,78.0,0
593.0,6.2952545724756686,7,7.5244838114977375,2.724499358060723,84.0,0
1694.8178253421827,0.8275028429951665,5,7.861333875387191,2.0816656346160696,78.0,1
432.0,1.202000342481247,3,7.613697620140571,3.448282203296131,86.0,0
453.0,0.9998337041372272,4,7.786488768805495,4.403142749351247,99.57605383701328,1
635.0,4.95479616340096,8,7.32541139958611,0.4535502275805546,80.0,0
458.0,5.68948247193134,6,7.405119338439704,2.563517183136123,73.0,0
455.0,2.813014041158488,4,7.5745168594074865,0.9374061169614938,72.0,0
672.0,0.6118936654750525,7,7.612586893590014,0.6249207814773692,89.0,0
521.0,0.4317858517405172,8,7.451029639048903,3.2427924781257693,95.0,0
556.0,3.896963879537866,7,7.825244815291751,4.873384375782786,81.0,0
304.0,0.1301406295496773,22,7.38788220596212,25.245560026925883,79.0,1
334.0,0.6333078071497464,7,7.669145398529968,2.840523209824641,88.57605383701329,1
471.0,0.3795037828501796,5,7.597578732861652,2.245126089866548,86.57605383701329,1
498.0,0.5622208609255319,6,7.538800135500982,0.2799735822568358,56.0,0
554.0,2.746064117224764,3,7.378615147906035,43.951904902134686,76.0,0
458.0,1.4975110672460572,5,7.516629878309621,5.785563071548333,65.0,0
491.0,2.03899913757322,4,7.4779198222299055,1.139717865507452,79.0,0
562.0,0.9646487271888436,5,7.582784306264048,17.04364025383588,85.0,0
257.0,1.5099076212160614,6,7.592523572677189,4.793306926319475,92.0,0
416.0,1.6026920631298571,6,7.8272512103578835,3.240188061510008,66.0,0
535.0,4.213206873093148,9,7.67618860214428,7.641948850048283,84.0,0
467.0,0.6723928209788893,6,7.86731593157972,8.358628348069196,68.0,0
664.0,0.311969976037923,2,7.559391589910615,4.522660527181835,81.0,0
492.0,8.833882594003923,7,7.761322853129786,3.008498402583496,85.0,0
763.0,1.115274269360719,25,7.546602492643083,23.746308916456748,87.0,1
1472.6726687182263,1.0029940519118992,1,7.302380305000879,2.7858571684432656,84.0,1
348.0,2.5019734044561983,4,7.530771340166619,41.59017140085461,72.0,0
680.0,0.2829827997448334,6,7.928645691056171,2.930366690745009,91.0,0
489.0,0.0212929873098226,8,7.213276744016638,9.50185085431324,81.0,0
317.0,1.278697494149708,6,7.524042645682626,12.49869878092413,96.0,0
440.0,0.4566543069980109,4,7.762383626392473,2.166679163105909,66.0,0
275.0,0.0878311553893085,7,7.6686699647804275,8.459107595001766,100.0,1
439.0,7.81890901279347,7,7.745084391099901,17.298989400329553,92.0,0
583.0,1.840992476168595,7,7.571376991094881,2.1254153369304465,85.0,0
486.0,2.7797738292381715,7,7.7526704604912275,9.314617077228691,65.0,0
512.0,1.4039372359970088,6,7.419451401592829,10.360961468117688,75.0,0
401.0,1.2500777437963766,6,7.510263440418008,45.54149640141873,88.57605383701329,1
450.0,5.737487235259102,6,7.640627338974036,10.741383393435932,72.0,0
512.0,0.051569487658424,5,7.68231192244798,2.777758260489942,87.0,0
544.0,1.8800745310739344,2,7.516882767371677,33.28643925315812,83.0,0
306.0,3.3250266046597243,5,7.491796709272638,4.547089287229104,72.0,0
510.0,0.1124147913350284,5,7.497283121853563,8.720592819070857,82.0,0
552.0,0.833601170135958,7,7.206834818433255,2.5377335928304667,68.0,0
669.0,0.1309082966840435,9,7.66273962593656,31.247895679146342,67.0,0
429.0,0.1316729977060359,4,7.115743785350645,19.3046719594582,76.0,0
274.0,0.0929660454598329,5,7.590890944241106,3.927214492689945,74.0,0
451.0,6.454984609229187,3,7.68286127018284,4.542948285365959,71.0,0
1821.9120819779207,0.7085138341720715,0,7.771452412507039,10.775623619104222,71.0,1
298.0,0.9756600120667156,6,7.521379414295351,1.488236909604138,85.0,0
438.0,1.0760094121568784,10,7.50825681930249,3.340886350162135,84.0,0
753.0,0.2155824351023818,11,8.0,0.651377811286493,88.0,0
569.0,1.957830570016112,6,7.498638480884988,7.468182866694355,88.0,0
364.0,5.151547015917874,3,7.5784882989403775,23.66194433920366,77.0,0
519.0,1.8612700160413709,28,7.519789189909683,12.529677024503243,79.0,1
292.0,2.355162529141232,5,7.292405531476275,2.8585061699829595,74.0,0
376.0,0.1628959948929354,5,7.810760515861883,4.105889741136497,84.0,0
240.0,3.690990943340364,28,7.498504871616846,4.12991692512943,87.0,1
453.0,1.9996674082744543,4,7.786488768805495,4.403142749351247,87.0,0
484.0,1.118615889040968,3,7.801057930386266,18.30333487867364,80.0,0
229.0,0.1452213291485469,7,7.472731459605861,10.31575739225838,90.57605383701328,1
1251.4107503388736,1.6229755219343311,6,7.533604393088998,11.489098082431662,70.0,1
220.0,3.038268703042814,5,7.178171242384859,1.4222047784061485,69.0,0
482.0,0.1787034369461629,2,7.257480080279803,0.0584393554432293,78.0,0
404.0,3.007125206647588,1,7.346513384888996,5.069249274066876,72.0,0
412.0,0.7256167735026468,7,7.591302901695752,12.971644581719437,89.0,0
731.0,2.2628099836047304,3,7.458106392503959,2.120685706168037,64.0,0
436.0,5.703325504064882,3,7.65144710702564,13.963179732286974,73.0,0
341.0,3.3817746404678224,11,7.722367209265574,20.324481962225374,68.0,0
715.0,0.1099860978640268,7,7.515649265258853,9.250075561183666,79.0,0
477.0,1.7286577352987142,5,7.611879138216964,4.7731062886237074,82.0,0
572.0,0.6803438936811409,10,7.341188687136619,5.99370794696833,88.0,0
530.0,0.5876203620290154,2,7.275983074747639,14.224296634869187,61.0,0
496.0,0.240666044893882,33,7.460077885605041,37.324042724626665,89.0,1
637.0,0.1978991417612585,10,7.3336877465397885,7.281064977511658,83.0,0
485.0,0.2121490022677155,23,7.559267026374119,33.74252788821623,77.0,1
419.0,3.557552430932037,4,7.453291559180768,3.321932609751053,73.0,0
571.0,0.3413528703422303,5,7.514655430605872,9.23150141282468,77.0,0
651.0,4.644050785535911,4,7.461832106596973,16.656498180072784,69.0,0
676.0,0.4772635879003593,7,7.589195609188158,0.9424344467190804,78.0,0
336.0,2.377281745363973,35,7.453257517460006,13.122329244304062,63.0,1
513.0,1.7858841381298145,7,7.498685222920881,5.059947693476406,61.0,0
593.0,5.435278771888604,6,7.185390388645335,20.363094403836143,80.0,0
385.0,7.295478029318239,29,7.523199309648453,0.2373572600160337,100.0,1
537.0,3.258969842363868,8,7.053234669685854,12.807208809220056,87.0,0
934.0,0.7610450877705709,8,7.44837474111506,7.50535820436688,94.0,0
394.0,2.707120553533631,5,7.096521709805328,19.898784235361223,88.0,0
427.0,3.813310982115533,20,7.449752151466844,22.72157360916005,65.0,1
613.0,1.3877018670256338,8,7.565157324291471,7.242761139240617,78.0,0
646.0,2.0883767540551013,2,7.6753143211705535,24.845378512125563,79.0,0
1388.707998040264,0.2009597326886007,5,7.286130958634618,4.377646784842495,100.0,1
1590.4210665097253,1.8552554376788133,6,7.320758039000297,37.0920865774721,75.0,1
445.0,3.791146865547421,3,7.721356778500294,3.181563149705574,80.0,0
638.0,1.702566600472006,3,7.333365253334016,1.687166669962831,88.0,0
502.0,3.975443070451136,38,7.538251993940412,13.051637040161634,57.0,1
304.0,0.4618100197164767,5,7.738141959698809,9.12715466363601,80.0,0
395.0,0.8644981153607175,4,7.801532470522591,20.594531029350552,81.0,0
593.0,4.593544427994863,2,7.522413984001496,7.7152700186355165,71.0,0
698.0,4.342492164931302,7,7.568997133639007,12.639987721712178,86.0,0
560.0,0.2416430442854471,5,7.600027871039723,0.8286990995974602,100.0,0
500.0,2.4131377704104264,11,7.702426078798104,24.802617149348333,73.0,0
418.0,0.9157500352314492,5,7.270021233235122,6.544087464622641,73.0,0
175.0,0.4100872709282127,6,7.462691912529008,22.623686842317507,92.0,0
583.0,1.0795986528688533,2,7.718867812404914,6.572998478967985,84.0,0
322.0,4.43331464709981,5,7.5658345742365,2.0253609458916886,92.0,0
734.0,3.0527359356311856,4,7.490365073937045,0.7475458752858617,92.0,0
553.0,1.58635602891097,3,7.35010960922061,2.8775629967791923,66.0,0
1616.1199441970828,8.833882594003923,7,7.761322853129786,3.008498402583496,85.0,1
357.0,3.640621122215004,6,7.377811821664796,24.716538591066648,80.0,0
333.0,0.2245889409581833,8,7.564699581183073,4.976722970506206,80.0,0
427.0,4.431622294770475,2,7.226401412569974,27.638002320131463,80.0,0
381.0,1.7944561367378844,4,7.536677238543305,1.1896714446803605,76.0,0
432.0,2.8031562067375666,4,7.388940905940335,6.780103831388979,82.0,0
122.0,0.7060981929283728,9,7.514960746117873,8.664686321370915,73.0,0
564.0,0.7819703317185254,4,7.346161334312774,2.7248872977483947,85.0,0
613.0,5.566659851084962,3,7.51018220024413,7.317918823139498,89.0,0
327.0,1.78478236684652,5,7.44060080765354,31.16516861458216,75.0,0
531.0,0.1669746033085904,2,7.337466385706971,24.30269704659208,62.0,0
394.0,2.296569596529176,25,7.556161331301489,24.817958326224627,78.0,1
288.0,5.906382458814817,8,7.891045011066893,12.081557379014017,83.0,0
381.0,0.9978283632116848,4,7.631659070364674,3.8368460178810206,71.0,0
458.0,0.98649628328605,4,7.673454526127429,1.079974121969606,100.0,0
481.0,1.455113707547123,7,7.497512425829201,8.54142754224808,84.0,0
508.0,3.629969032958743,6,7.434257773192883,5.41414672844787,69.0,0
333.0,0.3955074512719495,0,7.48504499455259,21.498778331763653,77.0,0
385.0,7.295478029318239,6,7.469687767625615,0.2373572600160337,100.0,0
673.0,1.7945786391894545,7,7.350998569762261,1.9511791935241185,89.0,0
385.0,0.2328209143387049,9,7.63406943294952,13.218569262663886,93.0,0
311.0,4.0242493940891455,7,7.630170819625208,6.222730610155079,65.0,0
175.0,0.0598460079713036,2,7.577891980000051,14.914590921455314,89.57605383701329,1
528.0,1.2831235249652575,5,7.877066164762876,7.390019269351696,69.0,0
631.0,3.663094941422044,11,7.384029552159126,2.123852402197311,100.0,0
616.0,2.046104245455421,5,7.880428034194862,1.5284293871736336,74.0,0
476.0,1.8289155009818827,5,7.49767244623348,27.24932966386414,81.0,0
417.0,0.6887886834459087,2,7.940740236151519,3.73972463175049,73.0,0
456.0,0.9886598041293132,24,7.4823126104291156,2.333191266613584,85.0,1
574.0,0.0640632981543428,10,7.503368098902845,14.045466357911058,90.0,0
362.0,2.209341665498954,4,7.385253884227112,9.217885296069632,77.0,0
542.0,0.2258650264971283,3,7.399480018544629,46.02739040962579,87.0,0
565.0,0.1588753577303542,4,7.464416824329531,14.519760055066218,94.0,0
704.0,0.6834163995545061,23,7.49769322301919,8.247285482234668,78.0,1
359.0,4.806583565233761,5,7.501021841957348,3.9235958854392594,70.0,0
1762.5078204914785,1.885646998848772,8,7.439356324828417,4.687156520104178,60.0,1
264.0,1.272420945532495,5,7.360551088426858,13.710971645330892,73.0,0
370.0,0.3164271155809496,8,7.478338833666223,4.315683988918046,73.0,0
501.0,0.7256309784771658,3,7.73362729147499,17.185189177779463,92.0,0
634.0,1.548811814506595,0,7.345812758815818,0.1510793857691488,73.0,0
1583.7761924293604,0.4465006170782561,5,7.6873309854867,15.149555368567132,75.0,1
386.0,1.0400190317562832,6,7.562282873084479,15.600786761733218,83.0,0
405.0,1.7408186641974446,5,7.224224774263467,3.144414400014122,60.57605383701328,1
710.0,0.5425924338058509,4,7.567355050588766,3.195263187154972,79.0,0
485.0,0.0938727879906182,5,7.122842829944241,17.456271651986345,72.0,0
603.0,4.345233287451077,7,7.289179203083854,7.8037880155477986,86.0,0
396.0,1.2020646945528155,8,7.387822976010122,2.629394253709061,61.0,0
808.0,0.4282670935086192,5,7.13171621040894,4.64062976030175,73.0,0
576.0,0.632842764901378,24,7.508391513963311,12.643873325439747,75.0,1
579.0,8.90664688831732,4,7.31348263455438,16.85653978370102,77.0,0
429.0,3.70373133037436,7,7.480249967167989,10.935348490103538,84.0,0
274.0,0.4461505334437124,34,7.455967905727263,0.3298756832686751,87.0,1
787.0,1.1808091189719705,1,7.232720495718193,26.640981927309056,88.0,0
397.0,2.948600550103785,3,7.3758646548599165,12.00101952978307,61.0,0
1569.6902156778117,0.1354056908483463,8,7.74985652518356,4.493416190027072,87.0,1
510.0,2.018880028305688,7,7.760446835495736,11.489641632417795,66.0,0
377.0,0.0418982880488411,1,7.61702447670509,9.106925727423022,78.0,0
417.0,9.2737266300876,4,7.374099775443465,4.383117520428021,66.0,0
356.0,0.1315287699188247,27,7.431424441608624,1.1550048844816108,74.0,1
691.0,0.9071158982576902,3,7.507921524761246,10.211151085966216,72.0,0
348.0,1.5437494082241727,9,7.398920287377026,13.450395572056342,80.0,0
609.0,0.7484662130135402,2,7.49287598297403,1.084128525483665,70.0,0
501.0,0.8187546767959742,3,7.606791427761468,9.496045518698772,71.0,0
516.0,2.8666067188967834,7,7.354209601809602,0.8628707563261122,80.0,0
1443.204196012689,0.0272342691471414,6,7.784583571742083,16.09899713687373,69.0,1
563.0,3.069430194916343,8,7.699505075177878,7.220955091751643,91.0,0
449.0,0.2774615093335412,2,7.446323489517466,13.126424478235544,67.0,0
534.0,3.263190750159674,4,8.0,0.4677426333869869,76.0,0
530.0,0.0964106791698793,3,7.656491966439965,0.5713428752959309,69.0,0
451.0,0.46369407405341,6,7.451117086036971,2.2148678272776663,64.0,0
175.0,0.1196920159426073,20,7.537759374426811,14.914590921455314,77.0,1
427.0,3.813310982115533,7,7.538077834747808,22.72157360916005,65.0,0
596.0,0.2855048945636713,3,7.507081784491957,3.120483153790321,76.0,0
459.0,0.922712346843279,2,7.374621896659997,2.8193467410251967,85.0,0
501.0,1.5166796218673937,2,7.020103386118057,4.238046777707164,90.0,0
530.0,1.1142351607766663,6,7.627941163662708,6.389758259987433,84.0,0
762.0,0.4381011858374825,4,7.328641525917764,6.349850718414395,91.0,0
1235.2196354194894,3.0277802101371125,3,7.5773392179659105,27.85935272057085,95.0,1
561.0,0.9021494077934836,31,7.475365208008981,3.47829392250792,81.0,1
557.0,1.0473482030825694,4,7.665873631950994,8.341826246290303,89.0,0
421.0,2.262601353127088,2,7.338642050504111,8.620557586458354,78.0,0
661.0,1.365738213741605,5,7.333914380152715,10.934410850742776,80.0,0
567.0,1.4652104082273547,7,7.655419545747269,13.697955194433074,78.0,0
473.0,1.2162538845975224,5,7.457078409728241,7.1810174315775015,80.0,0
343.0,3.226319595320277,8,7.782645659462823,45.52391683664525,75.0,0
1552.200302924521,2.420704504729566,6,7.663025291970929,1.2347839575823627,78.0,1
661.0,0.1475234996098763,21,7.5108219787387585,2.9410429501038577,83.0,1
451.0,2.430880122414503,8,7.619408295491262,7.649302138662878,87.0,0
392.0,1.780175573329211,6,7.846726844802323,13.006683965134938,87.0,0
391.0,0.7116685805539342,4,7.853602997309439,1.2522170177583478,82.57605383701329,1
561.0,3.224014209593717,3,7.453142639792747,0.7158865447161551,62.0,0
631.0,0.7076360599183741,6,7.029524830520322,0.1832187434897613,57.0,0
507.0,4.874396521200165,4,7.636509149127841,1.1874719200616357,93.0,0
292.0,0.1123628526621539,0,7.702469592541744,3.0064853611665256,91.0,0
737.0,0.0477010748044841,9,7.214656125042483,3.014168025977284,82.0,0
547.0,2.9980291509077097,8,7.462821192979749,7.032408947322426,85.0,0
365.0,1.1822672120315396,8,7.333748648330546,15.86957660676431,82.0,0
587.0,2.539164775128857,26,7.467567828086929,8.485030755522242,74.0,1
248.0,0.8862047483801033,5,7.415488864193265,6.024956535801787,56.0,0
554.0,1.0056030431197125,4,7.508530970655119,0.4900353635046284,77.0,0
433.0,1.61711259698209,20,7.514326636480458,0.6251947677073999,80.0,1
1483.628118607423,3.284423444135602,4,7.26932487267061,26.67893761525228,75.0,1
469.0,3.639987521491943,11,7.576134953546594,2.0583554494635385,87.0,0
526.0,3.099525834107764,6,7.610675823791594,4.143011864027812,76.0,0
458.0,3.587652292615594,6,7.777982549846636,1.0372044940584932,70.0,0
374.0,3.283569674034845,2,7.478711761255965,6.861922570978171,92.57605383701328,1
639.0,0.521774951157722,6,7.26805359224793,31.74744632176031,79.0,0
1657.1103264159592,0.2326107591834239,4,7.716546805403009,0.0671210778503157,75.0,1
512.0,0.9677030555367572,3,7.338069452804326,15.540364094418251,70.0,0
476.0,1.050623813112768,6,7.31569491012062,2.3174020708200653,78.0,0
648.0,2.143254262396568,32,7.50056849295011,0.9226183594024618,72.0,1
877.0,3.641371313305576,4,7.505689988329163,24.488059059423254,75.0,0
490.0,1.209249677472061,5,7.161461714136363,0.0940982782223782,96.57605383701328,1
713.0,0.1066691467576379,0,7.596564855986551,11.201401231709022,87.0,0
600.0,3.111251125364782,6,7.611429491007262,7.736722966197816,84.0,0
390.0,3.816147197841637,5,8.0,11.445244647202797,80.0,0
836.0,2.220975133385463,4,7.342064088072441,12.668531073402397,86.0,0
449.0,0.3035811864033686,5,7.415882221661179,5.612254719718766,64.0,0
309.0,0.1861761823709871,5,7.247321909088701,6.669508539939462,72.0,0
358.0,0.9848760649781668,3,7.631482557157771,29.304068364141635,85.0,0
703.0,4.23016751349145,4,7.510267308140987,9.369570797047974,90.0,0
1422.404017865435,2.55415310678461,7,7.192928258314843,2.027179936475855,88.0,1
474.0,1.4532518030736068,0,7.36828731411308,1.834588778901015,84.0,0
390.0,6.764614240693456,4,7.541296191300413,8.084341815687564,79.0,0
409.0,0.1926512281016446,3,7.001888912415554,2.681441071761464,86.0,0
431.0,0.634948134728615,7,7.203474565669788,7.526707405131987,86.57605383701329,1
703.0,0.1321018693049396,1,7.236766600392045,7.399950441500147,78.0,0
648.0,0.4435121638417775,8,7.495472866355091,1.3141226369021095,73.57605383701329,1
211.0,7.216738049326263,5,7.408163734861762,43.09262240793278,82.0,0
547.0,1.639966811195188,4,7.580560261360115,5.828796047900151,100.0,0
817.0,2.289629943992038,7,7.731673344605381,4.452445047692172,71.0,0
328.0,5.296050095696881,3,7.43539217845647,15.197479429796552,84.0,0
544.0,1.6111219407967845,9,7.3868988509908675,9.020685819469008,76.0,0
231.0,0.590804607337692,3,6.892062296941075,3.0285286962865445,72.0,0
415.0,1.7341957878183685,4,7.560919403553277,7.367562470086067,82.57605383701329,1
288.0,0.7660520687652727,4,7.630900162842568,9.64744437188786,78.0,0
373.0,0.5276126047127457,25,7.521015212959693,11.682245257928557,72.0,1
470.0,0.7405319004271242,5,7.453372152242871,4.5887709096626,89.0,0
615.0,1.3704460506800016,9,7.464754504438325,9.248174526479692,100.0,0
1944.595572291264,2.491806878987131,7,7.465276849367674,17.457958967648807,82.0,1
642.0,2.968087129915991,5,7.8568041043382975,14.66501403766462,87.0,0
386.0,4.210851015406216,5,7.489315296802554,29.00126570680786,84.0,0
316.0,0.4856179624915493,4,7.539591908622111,6.242074768263074,100.0,1
1537.9391752664628,2.2537809406671663,6,7.665428484902203,10.255350855661822,85.0,1
444.0,1.987883828976452,4,7.23518893721178,25.5914253014021,77.0,0
364.0,0.2790623338132271,5,7.506148993489571,2.6070115874777744,71.0,0
400.0,1.5468792616710425,5,7.225160304991545,35.743644064676005,97.0,0
663.0,1.4744467855540142,2,7.457288924750714,3.268581037189792,67.0,0
371.0,0.0490961389906644,7,7.498407439857364,10.023951328054103,82.0,0
321.0,5.364767620908311,5,7.677820815310797,8.625260889828027,65.0,0
652.0,0.7920968575491758,6,7.448852125894022,22.21144478930516,84.0,0
432.0,1.326124699612114,6,7.691871310847912,6.012151980709563,70.0,0
830.0,1.499819535285577,3,7.594573185757309,3.14912764537329,73.0,0
659.0,0.0710002574842895,33,7.517782315510482,1.7460649159357606,80.0,1
573.0,0.9568352962304628,5,7.264994749655268,31.31329179505648,73.0,0
525.0,2.821807238165208,2,7.4626368451284,14.140805608409838,71.0,0
507.0,1.5768707497569243,4,7.526673990944425,6.497682240007981,87.0,0
661.0,1.050505053446949,27,7.48040574484753,36.34520429562908,94.0,1
406.0,1.0986235394131032,2,7.345746697089883,30.05138955670345,78.0,0
431.0,0.5333598485199897,7,7.753165392418625,1.8341749484909005,88.0,0
477.0,0.8465703920418082,6,7.731432706147349,12.881669572938604,72.57605383701329,1
750.0,0.8816287480022693,6,7.512782615606826,11.966057154085515,79.0,0
1840.9910238533955,0.8811649318599066,4,7.030416963097176,2.0379915381965272,82.0,1
594.0,2.5766582372112947,3,7.125568760095787,6.568304194413122,100.0,1
645.0,1.4102311912662375,7,7.4579718520174545,0.0037032918754898,92.0,0
407.0,0.3744098053761913,6,7.509816585729886,0.7208688079460785,92.0,0
506.0,2.0277698755944566,6,7.620620260721941,8.446934710070877,74.0,0
691.0,1.803062228893392,5,7.191830745024792,14.433310396443932,82.0,0
343.0,6.026504002083383,8,7.757611231217457,39.743516322394285,86.0,0
441.0,1.5623013816780025,4,7.441598874571998,4.37088353694774,85.0,0
529.0,2.655464589749,10,7.693708856253746,3.969547305879768,67.0,0
240.0,0.4347362278109201,5,7.523562616739702,5.269169091504534,79.0,0
204.0,1.3866258534262672,20,7.577536813104871,43.98528702011836,100.0,1
715.0,2.917351875428475,4,7.614171067709664,1.575955432915935,66.0,0
699.0,0.849410960697022,6,7.551518673452461,6.271313234019904,81.0,0
580.0,0.4510613455450184,5,7.612172282686388,4.216290404770514,81.0,0
665.0,0.6320989479273807,4,7.837699423150816,16.833153914971664,62.0,0
515.0,4.495558381088082,5,7.591123150927394,0.5298423362709332,100.0,0
693.0,3.229140907929347,10,7.704788079902035,41.13279324343445,66.0,0
368.0,0.847152479949547,5,7.294006531797766,15.588183593992593,61.0,0
